_Ad_Date,_Ad_Title,_Ad_Type,_Age_Specified,_CATEGORY_--_Age_Specified,County,_Gender_Specified,_Number_of_People,_Press_Date,_Sale_Disposition,_Sale_Location_Locale,_Sale_Location_State,_Skills_Specified,_First_Name,_Term_of_service,_Trade_reason,_Features,_Terms_of_Sale,Source,Source_Page,Subscriber_County,Subscriber_Firstname,Subscriber_Lastname,_Role,_owner,_Application_Locale
"March 15, 1832",For Sale,Sale,16,child,Baltimore,female,3,18320315,private sale,,,,,to serve for life,to close estate,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 15, 1832",For Sale,Sale,9,child,Baltimore,male,3,18320315,private sale,,,,,to serve until 25,to close estate,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 15, 1832",For Sale,Sale,9,child,Baltimore,male,3,18320315,private sale,,,,,to serve until 35,to close estate,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 17, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,1,18320317,public sale,"Courthouse door, Centreville",Maryland,,Charlotte,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th.,Ashcom,Sheriff,Vincent Benton,
"March 26, 1832",For Sale,Sale,19,adult,Baltimore,female,1,18320326,private sale,,,"cook, ironer, washer",,to serve 5 years and 8 months,,from the country,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,21,adult,Baltimore,male,6,18320327,private sale,,,"ostler, waiter",,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,23,adult,Baltimore,female,6,18320327,private sale,,,"cook, ironer, washer",,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,4,child,Baltimore,female,6,18320327,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,24,adult,Baltimore,female,6,18320327,private sale,,,,,to serve 14 years,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,18,child,Baltimore,female,6,18320327,private sale,,,,,to serve 5 years and 8 months,,from the country,,American and Commercial Daily Advertiser,,BA,Lewis F.,,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 27, 1832",Very Valuable Slaves For Sale,Sale,19,adult,Baltimore,male,6,18320327,private sale,,,waiter,,to serve 11 years and 9 months,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",For Sale Two Valuable Slave Men,Sale,28,adult,Baltimore,male,2,18320329,private sale,,,"caulker, work about vessels",,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Anne Frances,Despeaux,,,near the City Block
"March 29, 1832",For Sale Two Valuable Slave Men,Sale,23,adult,Baltimore,male,2,18320329,private sale,,,"caulker, work about vessels",,to serve 5 years,,,,American and Commercial Daily Advertiser,,BA,Anne Frances,Despeaux,,,near the City Block
"March 29, 1832",Negroes for Sale,Sale,32,adult,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,15,child,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,11,child,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,5,child,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,3,toddler,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,18 months,toddler,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,9,child,Baltimore,male,13,18320329,private sale,,,,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,21,adult,Baltimore,male,13,18320329,private sale,,,"coachman, waiter",,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,23,adult,Baltimore,female,13,18320329,private sale,,,"cook, ironer, washer",,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,4,child,Baltimore,female,13,18320329,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,24,adult,Baltimore,female,13,18320329,private sale,,,,,to serve 14 years,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,18,child,Baltimore,female,13,18320329,private sale,,,,,to serve 5 years and 8 months,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 29, 1832",Negroes for Sale,Sale,19,adult,Baltimore,male,13,18320329,private sale,,,waiter,,to serve 11 years and 9 months,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"March 30, 1832",For Sale,Sale,12,child,Baltimore City,female,1,18320330,private sale,,,nurse,,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BC,,,,,"Sinner's Tammany Hall, Water St."
"April 3, 1832",Negro Man For Sale,Sale,adult,adult,Harford,male,2,18320403,public sale," Richardson's Tavern, High Street, Old Town, Hartford County",Maryland,,,,to close estate,,,American and Commercial Daily Advertiser,,HA,W.P.,Patterson,Administrator,,
"April 3, 1832",Negro Man For Sale,Sale,adult,adult,Harford,male,2,18320403,public sale," Richardson's Tavern, High Street, Old Town, Hartford County",Maryland,,,,to close estate,,,American and Commercial Daily Advertiser,,HA,W.P.,Patterson,Administrator,,
"April 4, 1832",For Sale,Sale,13,child,Baltimore City,female,2,18320404,private sale,,,servant,,to serve 20 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"April 4, 1832",For Sale,Sale,16,child,Baltimore City,female,2,18320404,private sale,,,"cook, ironer, washer",,to serve 16 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"April 6, 1832",For Sale,Sale,13,child,Baltimore City,female,2,18320406,private sale,,,servant,,to serve 20 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"April 6, 1832",For Sale,Sale,16,child,Baltimore City,female,2,18320406,private sale,,,"cook, ironer, washer",,to serve 16 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"April 7, 1832",Sheriff Sale,Sale,adult,adult,Queen Anne's,female,4,18320414,public sale,residence of Winbert Tshudy,Maryland,,Hannah,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,4,QA,Tho.,Ashcom,Sheriff,Winbert Tschudy,
"April 7, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,4,18320414,public sale,residence of Winbert Tshudy,Maryland,,Mary,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,4,QA,Tho.,Ashcom,Sheriff,Winbert Tschudy,
"April 7, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,4,18320414,public sale,residence of Winbert Tshudy,Maryland,,Emiline,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,4,QA,Tho.,Ashcom,Sheriff,Winbert Tschudy,
"April 7, 1832",Sheriff Sale,Sale,child,child,Queen Anne's,female,4,18320414,public sale,residence of Winbert Tshudy,Maryland,,Elizabeth,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,4,QA,Tho.,Ashcom,Sheriff,Winbert Tschudy,
"April 10, 1832",For Sale,Sale,19,adult,Baltimore City,male,1,18320410,private sale,,,"farmhand, waiter, driver",,to serve for life,,,master must live near the city,American and Commercial Daily Advertiser,,BC,,,,,Printers
"April 20, 1832",For Sale,Sale,24,adult,Baltimore City,female,2,18320420,private sale,,,"cook, ironer, washer",,to serve for life,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BC,E.R.,Sinner,,,"Sinner's Tammany Hall, Water St."
"April 20, 1832",For Sale,Sale,11,child,Baltimore City,male,2,18320420,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,E.R.,Sinner,,,"Sinner's Tammany Hall, Water St."
"April 24, 1832",Sheriff's Sale,Sale,adult,adult,Talbot,male,5,18320501,public sale,Miles River Neck,Maryland,,Sam,,to satisfy court judgement,,,The Republican Star,1,TA,J. M.,Faulkner,Sheriff,Bennett Bracco,
"April 24, 1832",Sheriff's Sale,Sale,adult,adult,Talbot,male,5,18320501,public sale,Miles River Neck,Maryland,,Gabriel,,to satisfy court judgement,,,The Republican Star,1,TA,J. M.,Faulkner,Sheriff,Bennett Bracco,
"April 24, 1832",Sheriff's Sale,Sale,adult,adult,Talbot,male,5,18320501,public sale,Miles River Neck,Maryland,,Jack,,to satisfy court judgement,,,The Republican Star,1,TA,J. M.,Faulkner,Sheriff,Bennett Bracco,
"April 24, 1832",Sheriff's Sale,Sale,adult,adult,Talbot,male,5,18320501,public sale,Miles River Neck,Maryland,,Bill,,to satisfy court judgement,,,The Republican Star,1,TA,J. M.,Faulkner,Sheriff,Bennett Bracco,
"April 24, 1832",Sheriff's Sale,Sale,adult,adult,Talbot,female,5,18320501,public sale,Miles River Neck,Maryland,,Maria,,to satisfy court judgement,,,The Republican Star,1,TA,J. M.,Faulkner,Sheriff,Bennett Bracco,
"May 2, 1832",For Sale,Sale,20,adult,Baltimore City,female,8,18320502,private sale,,,,,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,child,child,Baltimore City,female,8,18320502,private sale,,,,,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,23,adult,Baltimore City,female,8,18320502,private sale,,,"cook, ironer, washer",,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,4,child,Baltimore City,female,8,18320502,private sale,,,,,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,2,toddler,Baltimore City,male,8,18320502,private sale,,,,,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,23,adult,Baltimore City,female,8,18320502,private sale,,,housework,,to serve for life,,from the country,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,24,adult,Baltimore City,female,8,18320502,private sale,,,,,to serve for life,,from the country,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 2, 1832",For Sale,Sale,15,child,Baltimore City,female,8,18320502,private sale,,,,,to serve 16 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"May 4, 1832",For Sale,Sale,22,adult,Baltimore City,female,2,18320504,private sale,,,"cook, ironer, washer, waiter",,,sold by her own wish,from the Eastern Shore,not to be sold out of the state,American and Commercial Daily Advertiser,,BC,,,,,E. Wright's Pratt St. Hotel
"May 4, 1832",For Sale,Sale,5,child,Baltimore City,male,2,18320504,private sale,,,,,,,from the Eastern Shore,not to be sold out of the state,American and Commercial Daily Advertiser,,BC,,,,,E. Wright's Pratt St. Hotel
"May 5, 1832",Late Constable's Sale,Sale,child,child,Queen Anne's,female,2,18320505,public sale,Halls cross roads,,,Henny,to serve for a term of years,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,John,Dyott,Late Constable,James T. Hemsley,
"May 5, 1832",Late Constable's Sale,Sale,child,child,Queen Anne's,female,2,18320505,public sale,Halls cross roads,,,Dolly,to serve for a term of years,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,John,Dyott,Late Constable,James T. Hemsley,
"May 17, 1832",For Sale,Sale,19,adult,Baltimore City,female,1,18320517,private sale,,,"cook, ironer, washer",,to serve 8 or 9 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"June 6, 1832",A Negro Girl,Sale,child,child,Baltimore,female,1,18320606,private sale,,,servant,,to serve 12 years,,,,American and Commercial Daily Advertiser,,BA,,,,,
"June 30, 1832",For Sale,Sale,21,adult,Baltimore,female,1,18320630,private sale,,,"cook, ironer, washer",,to serve 16 years,to close estate,from the Eastern Shore,,American and Commercial Daily Advertiser,,,Louis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"June 30, 1832",For Sale,Sale,adult,adult,Baltimore City,male,2,18320630,private sale,,,"farmhand, oslter, waiter",,,,,not to be sold out of the state,American and Commercial Daily Advertiser,,,,,,,This office
"June 30, 1832",For Sale,Sale,15,child,Baltimore City,female,2,18320630,private sale,,,"housework, nurse",,,,,not to be sold out of the state,American and Commercial Daily Advertiser,,,,,,,This office
"July 9, 1832",For Sale,Sale,17,adult,Baltimore,male,6,18320211,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 9, 1832",For Sale,Sale,12,child,Baltimore,male,6,18320211,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 9, 1832",For Sale,Sale,15,child,Baltimore,female,6,18320211,private sale,,,,,to serve 15 years,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 9, 1832",For Sale,Sale,14,child,Baltimore,female,6,18320211,private sale,,,,,to serve 9 years,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 9, 1832",For Sale,Sale,12,child,Baltimore,female,6,18320211,private sale,,,,,to serve until 35,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 9, 1832",For Sale,Sale,24,adult,Baltimore,male,6,18320211,private sale,,,farmhand,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 7, 1832",For Sale,Sale,17,child,Baltimore City,female,1,18320807,private sale,,,"cook, ironer, washer",,to serve 18 years,,"originally from the Eastern Shore, living in the city 2 years",,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 11, 1832",Notice,Sale,15,child,Baltimore City,female,1,18320811,private sale,,,"cook, ironer, washer",,to serve 16 years,owner is about to leave the city,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 16, 1832",Look and Read,Sale,18,child,Baltimore City,female,1,18320816,private sale,,,"cook, ironer, washer",,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 23, 1832",For Sale,Sale,21,adult,Baltimore City,male,2,18320823,private sale,,,servant,,,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,Printer
"August 23, 1832",For Sale,Sale,21,adult,Baltimore City,female,2,18320823,private sale,,,servant,,,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,Printer
"August 28, 1832",Sheriff's Sale,Sale,adult,adult,Allegany,male,3,18320828,public sale,"residence of James, Black in Cumberland",Maryland,,Rezin,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William McMahon,
"August 28, 1832",Sheriff's Sale,Sale,adult,adult,Allegany,female,3,18320828,public sale,"residence of James, Black in Cumberland",Maryland,,Hannah,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William McMahon,
"August 28, 1832",Sheriff's Sale,Sale,child,child,Allegany,male,3,18320828,public sale,"residence of James, Black in Cumberland",Maryland,,George,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William McMahon,
"September 8, 1832",Sheriff's Sale,Sale,child,child,Dorchester,male,4,18320915,public sale,"Courthouse door, Cambridge",Maryland,,Daniel,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Reuben,Tall,Sheriff,William Lecompte,
"September 8, 1832",Sheriff's Sale,Sale,child,child,Dorchester,male,4,18320915,public sale,"Courthouse door, Cambridge",Maryland,,Denwood,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Reuben,Tall,Sheriff,William Lecompte,
"September 8, 1832",Sheriff's Sale,Sale,child,child,Dorchester,female,4,18320915,public sale,"Courthouse door, Cambridge",Maryland,,Maria,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Reuben,Tall,Sheriff,William Lecompte,
"September 8, 1832",Sheriff's Sale,Sale,child,child,Dorchester,female,4,18320915,public sale,"Courthouse door, Cambridge",Maryland,,Milcah,,to satisfy court judgement,,,Cambridge Chronicle,3,DO,Reuben,Tall,Sheriff,William Lecompte,
"September 11, 1832",Sheriff's Sale,Sale,adult,adult,Allegany,male,1,18320911,public sale,"residence of Mr. James Black, Cumberland",Maryland,,Saul,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,John Morrison,
"September 11, 1832",Sheriff's Sale,Sale,child,child,Allegany,male,3,18320911,public sale,"residence of Mr. James Black, Cumberland",Maryland,,James,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William Price,
"September 11, 1832",Sheriff's Sale,Sale,child,child,Allegany,male,3,18320911,public sale,"residence of Mr. James Black, Cumberland",Maryland,,Osborn,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William Price,
"September 11, 1832",Sheriff's Sale,Sale,adult,adult,Allegany,female,3,18320911,public sale,"residence of Mr. James Black, Cumberland",Maryland,,Cris,,to satisfy court judgement,,,Cumberland Civilian,3,AL,Moses,Rawlings,Sheriff of Allegany County,William Price,
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,male,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Nat,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,male,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Thornton,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,male,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Joe,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,female,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Martha,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,male,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Isaac,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,female,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Rachel,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,female,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Phoebe,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 18, 1832",Sheriff's Sale,Sale,,,Allegany,female,8,18320918,public sale,residence of Mrs. Deborah Scott,Maryland,,Rebecca,,to satisfy court judgement,,,Cumberland Civilian,4,AL,Moses,Rawlings,Sheriff of Allegany County,"Deborah Scott, James Recside, Matthew Scott, Charles V. Swearingen, George Thistle and William Reid",
"September 22, 1832",Constable's Sale,Sale,11,child,Queen Anne's,female,1,18320922,public sale,Broad Creek,,,Rose,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,John M.,Earickson,Constable,Lemuel Legg,
"September 29, 1832",Constable's Sale,Sale,child,child,Queen Anne's,male,2,18320929,public sale,Beaver Dams,,,John,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Andrew,Johnson,Constable,Pere Shawn,
"September 29, 1832",Constable's Sale,Sale,child,child,Queen Anne's,female,2,18320929,public sale,Beaver Dams,,,Caroline,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Andrew,Johnson,Constable,Pere Shawn,
"September 29, 1832",Constable's Sale,Sale,child,child,Queen Anne's,male,2,18320929,public sale,Beaver Dams,,,John,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Jas. P. ,Dudley,Constable,Pere Shawn,
"September 29, 1832",Constable's Sale,Sale,child,child,Queen Anne's,female,2,18320929,public sale,Beaver Dams,,,Caroline,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Jas. P. ,Dudley,Constable,Pere Shawn,
"October 13, 1832",Sheriff Sale,Sale,adult,adult,Queen Anne's,male,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,John,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,adult,adult,Queen Anne's,male,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Joseph,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,adult,adult,Queen Anne's,male,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Benjamin,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
"October 13, 1832",Sheriff Sale,Sale,adult,adult,Queen Anne's,male,10,18321027,public sale,"Courthouse door, Centreville",Maryland,,Anderson,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,Elizabeth Baynard and Solomon Scott,
